agegroup,group,participant,block,trial,active_bool,handangle_deg,localization_deg,RT_ms
aging,aging_implicit,85,4,526,1,64.9656752694336,38.0000503896308,3942
aging,aging_implicit,85,4,527,1,105.942320752145,85.9918788802565,4670
aging,aging_implicit,85,4,528,1,92.5110645298712,67.2220070370247,4472
aging,aging_implicit,85,4,529,1,112.380626814793,91.9400028915954,4049
aging,aging_implicit,85,4,530,1,110.793240550898,90.3123458449735,3949
aging,aging_implicit,85,4,531,1,75.2136302526497,52.8009286790864,3804
aging,aging_implicit,85,4,532,1,88.2463835082703,62.987642131968,3649
aging,aging_implicit,85,4,533,1,78.1953296191097,55.4145961096828,3854
aging,aging_implicit,85,4,534,1,111.877929744097,91.7906971885032,3654
aging,aging_implicit,85,4,535,1,69.3123414295652,45.6310984646095,3949
aging,aging_implicit,85,4,536,1,94.6942782307065,70.3182752152779,3389
aging,aging_implicit,85,4,537,1,112.66403802335,92.6122846593688,3726
aging,aging_implicit,85,4,538,1,110.42709437501,90.1786523004368,4879
aging,aging_implicit,85,4,539,1,66.2287096582402,40.6812368478894,3529
aging,aging_implicit,85,4,540,1,90.0748716236061,64.2355634715251,3370
aging,aging_implicit,85,1,140,0,139.048851480978,130.092262942578,3688
aging,aging_implicit,85,1,141,0,74.8409188006726,52.3462111239466,2930
aging,aging_implicit,85,1,142,0,40.1453995043159,21.0825428542463,3109
aging,aging_implicit,85,1,143,0,98.2803302353772,77.3140756019079,2989
aging,aging_implicit,85,1,144,0,122.696324996047,109.150348059131,3069
aging,aging_implicit,85,1,145,0,111.130583239301,91.1274125354859,2949
aging,aging_implicit,85,1,146,0,71.4669816540004,48.9430895272227,3029
aging,aging_implicit,85,1,147,0,113.849034680919,94.9236190627904,3009
aging,aging_implicit,85,1,149,0,118.390292056449,100.769338802589,3029
aging,aging_implicit,85,1,150,0,98.2372807851471,76.5607454463631,3049
aging,aging_implicit,85,1,151,0,86.015550187552,61.1914226126825,3289
aging,aging_implicit,85,1,153,0,109.265759549195,89.3965061478,2769
aging,aging_implicit,85,1,154,0,99.4254776322634,78.4552563680153,3594
aging,aging_implicit,85,1,155,0,79.3281204833546,56.098662892429,3349
aging,aging_implicit,85,1,156,0,102.443820405516,83.0342758733658,3906
aging,aging_implicit,85,2,283,0,129.335209586632,118.394079501198,3529
aging,aging_implicit,85,2,284,0,73.7750961239587,51.1007715147625,3113
aging,aging_implicit,85,2,285,0,95.3541299421384,72.1316496805034,3009
aging,aging_implicit,85,2,286,0,109.541231187268,89.6327934613487,3317
aging,aging_implicit,85,2,287,0,75.1919058692694,52.4649253682048,3416
aging,aging_implicit,85,2,288,0,87.3932447873091,62.8295036677519,2969
aging,aging_implicit,85,2,290,0,72.1062352993103,49.4867456744841,3780
aging,aging_implicit,85,2,291,0,109.087687821899,89.320674839431,2690
aging,aging_implicit,85,2,292,0,109.899601606763,89.9142559282349,2755
aging,aging_implicit,85,2,293,0,141.0792892564,126.08444925609,2970
aging,aging_implicit,85,2,294,0,73.6091799710709,51.40559452036,2959
aging,aging_implicit,85,2,295,0,112.704501596606,93.0984597528679,3029
aging,aging_implicit,85,2,296,0,104.139161550967,85.0805724672826,3157
aging,aging_implicit,85,2,297,0,51.5018663189722,23.1971451450238,3229
aging,aging_implicit,85,2,298,0,84.125537021165,60.0330912797715,2989
aging,aging_implicit,85,2,299,0,108.306414955943,88.6386107817269,2929
aging,aging_implicit,85,2,300,0,69.1510031190385,45.9452555227561,3097
aging,aging_implicit,85,3,427,0,114.661100712382,94.1573191733046,3046
aging,aging_implicit,85,3,428,0,92.1818838109019,67.7791985609524,2949
aging,aging_implicit,85,3,429,0,73.3623007136671,50.8893089398376,3076
aging,aging_implicit,85,3,430,0,123.090714325193,107.008318857526,3072
aging,aging_implicit,85,3,431,0,99.7917071267094,79.2588817552463,2889
aging,aging_implicit,85,3,432,0,73.9930979603864,52.043272548932,3092
aging,aging_implicit,85,3,433,0,88.0309260942108,63.6934212596955,2909
aging,aging_implicit,85,3,434,0,60.3417693054974,31.1605803743869,3080
aging,aging_implicit,85,3,435,0,132.256990559978,122.001235229111,3178
aging,aging_implicit,85,3,436,0,134.005537080694,125.17823457758,2909
aging,aging_implicit,85,3,437,0,61.1272837830739,32.2489682395378,2750
aging,aging_implicit,85,3,438,0,94.0163147183563,70.5813905404136,2850
aging,aging_implicit,85,3,439,0,129.426239644562,118.695554885839,2869
aging,aging_implicit,85,3,440,0,111.032195285058,91.3801969280027,3170
aging,aging_implicit,85,3,441,0,70.520046933755,48.7616507869963,2889
aging,aging_implicit,85,3,442,0,108.398538768557,88.9575810224109,2709
aging,aging_implicit,85,3,443,0,102.164146198231,82.7645561127054,2669
aging,aging_implicit,85,3,444,0,60.0970902638667,28.9214105887398,2889
aging,aging_implicit,85,4,571,0,106.62476893326,86.5687137021903,3042
aging,aging_implicit,85,4,572,0,68.0932146953022,43.9940911262115,3228
aging,aging_implicit,85,4,573,0,103.398210735707,84.3221826614638,2869
aging,aging_implicit,85,4,574,0,63.2953104640202,35.0187916302021,3092
aging,aging_implicit,85,4,575,0,106.277981325401,86.8224012775009,3140
aging,aging_implicit,85,4,576,0,91.4690110520872,67.2241348790142,4442
aging,aging_implicit,85,4,577,0,111.367784849049,91.6757689058571,3411
aging,aging_implicit,85,4,578,0,110.030992661618,90.2540020747194,2969
aging,aging_implicit,85,4,579,0,73.4781102854425,50.9089348459176,2980
aging,aging_implicit,85,4,580,0,85.881208445626,61.0938856113968,3309
aging,aging_implicit,85,4,581,0,75.2965374513207,52.5726473728105,2989
aging,aging_implicit,85,4,582,0,110.48388282165,90.2511654530834,2970
aging,aging_implicit,85,4,583,0,68.9883272255399,46.3312197253036,2869
aging,aging_implicit,85,4,584,0,95.7955536438824,73.4563301042304,3823
aging,aging_implicit,85,4,585,0,109.843945808038,90.1507948518792,2890
aging,aging_implicit,85,4,586,0,109.228365181948,89.2852951589774,3276
aging,aging_implicit,85,4,587,0,65.5891516938787,40.953901024471,3160
aging,aging_implicit,85,4,588,0,89.1486775455885,64.5662914187988,3576
aging,aging_implicit,86,1,91,1,155.095014677596,157.184672109153,5123
aging,aging_implicit,86,1,92,1,119.376107599742,113.865283885377,3581
aging,aging_implicit,86,1,93,1,76.7654623583067,64.6691697722712,3108
aging,aging_implicit,86,1,94,1,40.6668779440992,27.4615130736665,3096
aging,aging_implicit,86,1,96,1,94.9223728557937,86.121358559714,3715
aging,aging_implicit,86,1,99,1,43.6510190156384,30.6333662179831,2859
aging,aging_implicit,86,1,102,1,29.40826573461,10.482253887413,2899
aging,aging_implicit,86,1,103,1,149.28736590522,147.444192524204,3019
aging,aging_implicit,86,1,104,1,98.6085567392764,90.0881626693617,3140
aging,aging_implicit,86,1,106,1,40.3954092995803,27.6670763534621,5519
aging,aging_implicit,86,1,107,1,149.03704769823,147.549073805778,2700
aging,aging_implicit,86,2,237,1,80.5756430656075,68.5124508679124,3433
aging,aging_implicit,86,2,238,1,72.4861829673638,61.3331111900612,3731
aging,aging_implicit,86,2,240,1,145.282078693341,143.035332414588,2577
aging,aging_implicit,86,2,241,1,132.952489057111,128.897780289489,2791
aging,aging_implicit,86,2,242,1,94.7144531546595,85.5734969149297,4059
aging,aging_implicit,86,2,244,1,77.9764943012998,66.4578642828803,5564
aging,aging_implicit,86,2,245,1,108.888256175497,102.586872879666,4742
aging,aging_implicit,86,2,246,1,134.992446865547,131.307946932771,2500
aging,aging_implicit,86,2,248,1,115.223809587222,109.577056581752,4560
aging,aging_implicit,86,2,250,1,64.0768075362129,53.0280508643504,3720
aging,aging_implicit,86,2,251,1,97.3939058088195,88.6295396744388,2699
aging,aging_implicit,86,2,252,1,132.280157452689,128.794012514312,3159
aging,aging_implicit,86,3,380,1,70.632386229099,59.2809758251642,4256
aging,aging_implicit,86,3,381,1,123.053774772901,118.245788810767,2600
aging,aging_implicit,86,3,382,1,63.471517561305,52.5733120401102,3819
aging,aging_implicit,86,3,383,1,81.8197118853677,69.9413439223419,3609
aging,aging_implicit,86,3,384,1,143.614786821224,141.22707223532,2729
aging,aging_implicit,86,3,386,1,140.810422132216,137.842751458468,2459
aging,aging_implicit,86,3,388,1,45.2162541772981,32.7925159708973,3017
aging,aging_implicit,86,3,389,1,107.235976354356,101.257180936452,4073
aging,aging_implicit,86,3,390,1,142.808581123006,140.325495309232,2599
aging,aging_implicit,86,3,391,1,118.678416103502,113.439071456971,2655
aging,aging_implicit,86,3,393,1,74.2078390542979,62.4433256311853,2639
aging,aging_implicit,86,3,394,1,44.3817135458624,31.0177665790082,2659
aging,aging_implicit,86,3,395,1,136.701017769934,133.19839204626,2819
aging,aging_implicit,86,3,396,1,107.542126919056,100.825495163926,3521
aging,aging_implicit,86,4,523,1,153.974364385606,153.838346373541,3735
aging,aging_implicit,86,4,524,1,98.6505441073654,89.631555852231,3061
aging,aging_implicit,86,4,526,1,120.910667540639,115.711276051158,2480
aging,aging_implicit,86,4,527,1,68.2941035451726,57.1470254919136,2579
aging,aging_implicit,86,4,529,1,124.122362001428,119.038822221455,2500
aging,aging_implicit,86,4,530,1,75.4973641199168,63.1129239313284,2560
aging,aging_implicit,86,4,531,1,101.71598361909,93.4262855065672,2419
aging,aging_implicit,86,4,532,1,120.610084852897,115.374866961137,2679
aging,aging_implicit,86,4,534,1,44.8601943945915,32.5095505253195,2919
aging,aging_implicit,86,4,535,1,72.8115736765983,61.3970932302034,2439
aging,aging_implicit,86,4,536,1,138.536202947378,135.235812213933,5842
aging,aging_implicit,86,4,537,1,99.0941190173202,89.8890872852419,3484
aging,aging_implicit,86,4,538,1,113.966956133427,107.894962886389,2299
aging,aging_implicit,86,4,539,1,54.8665539253342,43.4790455568467,2508
aging,aging_implicit,86,4,540,1,135.497028751243,131.563991258058,2704
aging,aging_implicit,86,1,139,0,153.695485368188,149.277591912378,2399
aging,aging_implicit,86,1,140,0,117.373327917579,110.581066909151,2340
aging,aging_implicit,86,1,141,0,73.8818342815354,61.6751404098225,2655
aging,aging_implicit,86,1,142,0,42.662957679067,30.8441579004634,5160
aging,aging_implicit,86,1,144,0,93.4306720447326,82.4662681800978,2612
aging,aging_implicit,86,1,145,0,153.067827810316,149.061348931246,3140
aging,aging_implicit,86,1,147,0,46.5935091458501,34.2019002368523,2399
aging,aging_implicit,86,1,148,0,123.16685487275,116.954134785303,3655
aging,aging_implicit,86,1,150,0,32.3562390353829,21.3348484090898,2941
aging,aging_implicit,86,1,151,0,146.442902634309,142.59509462556,2459
aging,aging_implicit,86,1,152,0,95.839254356211,85.0982244204958,2300
aging,aging_implicit,86,1,153,0,79.0996028331883,66.7323048254402,2359
aging,aging_implicit,86,1,154,0,42.8089038148552,30.7809656237565,2921
aging,aging_implicit,86,1,155,0,148.702830445682,144.933249647611,2199
aging,aging_implicit,86,2,285,0,80.6440946784637,68.1264756382421,2612
aging,aging_implicit,86,2,286,0,71.2466187716688,59.0501135321432,2230
aging,aging_implicit,86,2,288,0,144.379909870845,140.56678038331,2180
aging,aging_implicit,86,2,289,0,130.952403754127,125.237530352225,4440
aging,aging_implicit,86,2,290,0,93.0871297908774,81.5721693072083,2330
aging,aging_implicit,86,2,292,0,74.3407815553338,62.0347338051841,2322
aging,aging_implicit,86,2,293,0,105.168285770606,96.6642591433555,2179
aging,aging_implicit,86,2,294,0,135.115970395974,130.119908511794,2259
aging,aging_implicit,86,2,296,0,111.863605349044,104.171298758682,2239
aging,aging_implicit,86,2,297,0,102.244262088266,92.8688475732674,2302
aging,aging_implicit,86,2,298,0,62.2569787260153,51.5760377600839,3348
aging,aging_implicit,86,2,299,0,94.9848012720853,84.277856835976,2616
aging,aging_implicit,86,2,300,0,130.076861563169,124.330395921427,2059
aging,aging_implicit,86,3,428,0,67.9508609997421,56.0081964260426,2767
aging,aging_implicit,86,3,429,0,124.237434564316,118.682990798366,3834
aging,aging_implicit,86,3,430,0,62.9085093082769,50.3749688368342,2239
aging,aging_implicit,86,3,431,0,83.7345815613127,71.023621755625,2259
aging,aging_implicit,86,3,432,0,144.222436723491,140.211186407233,2299
aging,aging_implicit,86,3,434,0,139.892479843979,135.073469567148,2179
aging,aging_implicit,86,3,436,0,46.9984573248613,34.5837055208334,2285
aging,aging_implicit,86,3,437,0,105.645424694541,96.9775043279729,2199
aging,aging_implicit,86,3,438,0,142.838999371553,138.594284888286,2179
aging,aging_implicit,86,3,439,0,115.758432936178,107.754616280348,2139
aging,aging_implicit,86,3,441,0,72.7322886806626,59.4530720509045,2479
aging,aging_implicit,86,3,442,0,46.0455663512459,32.5770696787243,2333
aging,aging_implicit,86,3,443,0,135.358426826971,130.300997282205,2239
aging,aging_implicit,86,3,444,0,104.932073317322,95.709415939438,2791
aging,aging_implicit,86,4,571,0,153.809399043959,150.420217918837,4545
aging,aging_implicit,86,4,572,0,96.0863655101935,84.9660163181309,3184
aging,aging_implicit,86,4,574,0,121.042535626232,114.573276203807,3134
aging,aging_implicit,86,4,575,0,67.425694428951,55.4212661217415,2232
aging,aging_implicit,86,4,577,0,123.174405081748,117.314707299476,5342
aging,aging_implicit,86,4,578,0,73.2969934756054,60.9661546362984,2280
aging,aging_implicit,86,4,579,0,100.127907397892,90.4766731151538,2150
aging,aging_implicit,86,4,580,0,120.744741849159,114.258365733241,2199
aging,aging_implicit,86,4,582,0,47.729186118283,35.2421923044522,2278
aging,aging_implicit,86,4,583,0,71.4072672136631,59.756027522054,2259
aging,aging_implicit,86,4,584,0,135.729388535211,131.171985752911,2219
aging,aging_implicit,86,4,585,0,97.8458433739425,87.7907552485264,2179
aging,aging_implicit,86,4,586,0,113.430249199736,106.082429834708,3002
aging,aging_implicit,86,4,587,0,54.5272929783849,42.8381798789282,2219
aging,aging_implicit,86,4,588,0,136.109673795059,131.078424409078,3730
aging,aging_implicit,87,1,93,1,108.812410088863,94.1043680403199,4074
aging,aging_implicit,87,1,96,1,63.0137784381307,43.9672272594161,3424
aging,aging_implicit,87,1,97,1,156.000006191829,143.895986799391,3609
aging,aging_implicit,87,1,98,1,111.578969095394,96.6882777590092,3149
aging,aging_implicit,87,1,99,1,76.8183957244668,59.494435177963,3889
aging,aging_implicit,87,1,100,1,136.450565125502,126.001398440785,3349
aging,aging_implicit,87,1,101,1,105.891649115777,91.0645683104284,3009
aging,aging_implicit,87,1,102,1,56.5310856988346,37.8689612890334,3129
aging,aging_implicit,87,1,104,1,159.160632697854,144.737863787992,3030
aging,aging_implicit,87,1,105,1,93.5563983199514,78.8780815578627,3470
aging,aging_implicit,87,1,106,1,133.508929215658,122.223880934098,3069
aging,aging_implicit,87,1,108,1,116.071340858411,100.595949949982,3069
aging,aging_implicit,87,2,235,1,109.423508410655,94.5514135356861,4752
aging,aging_implicit,87,2,237,1,54.1757391281678,35.8674419438663,3132
aging,aging_implicit,87,2,238,1,93.4480273907657,78.9686002390063,3569
aging,aging_implicit,87,2,240,1,141.684340483844,131.493944891798,3349
aging,aging_implicit,87,2,241,1,65.3376513077983,45.2382031518324,3329
aging,aging_implicit,87,2,242,1,122.504660999518,107.691867011436,3129
aging,aging_implicit,87,2,243,1,90.4331811616167,75.5733791776292,2849
aging,aging_implicit,87,2,244,1,110.749676349593,95.7071587293349,2809
aging,aging_implicit,87,2,245,1,145.352921294692,135.075261229821,2949
aging,aging_implicit,87,2,246,1,45.2570199496302,31.3264568891792,2849
aging,aging_implicit,87,2,247,1,107.979997020781,92.936708556443,3350
aging,aging_implicit,87,2,248,1,94.9938336487559,80.6191663970318,2950
aging,aging_implicit,87,2,250,1,80.0881617000537,63.3659448591927,2969
aging,aging_implicit,87,2,252,1,145.989228095246,135.4540300136,2829
aging,aging_implicit,87,3,380,1,63.6203441384182,44.0802932688175,2889
aging,aging_implicit,87,3,381,1,108.285622044909,93.7101343928048,2829
aging,aging_implicit,87,3,382,1,78.8605849496362,61.5847773954784,3069
aging,aging_implicit,87,3,384,1,139.810228689268,129.982020377956,2849
aging,aging_implicit,87,3,385,1,106.152086973969,91.3332990773613,2910
aging,aging_implicit,87,3,387,1,53.5890889796885,35.962239305995,3010
aging,aging_implicit,87,3,388,1,118.587541175629,103.801385499709,3950
aging,aging_implicit,87,3,389,1,41.7048119272758,28.9101759313038,2817
aging,aging_implicit,87,3,390,1,143.777047402942,133.035566712816,3629
aging,aging_implicit,87,3,391,1,117.378309981873,102.119179453195,3029
aging,aging_implicit,87,3,392,1,75.5820747270833,58.275925107753,2869
aging,aging_implicit,87,3,394,1,126.105599475634,112.968029435613,2989
aging,aging_implicit,87,3,395,1,91.5751664524134,77.2096648013072,3069
aging,aging_implicit,87,4,524,1,106.199460373824,91.8393470271854,3142
aging,aging_implicit,87,4,525,1,152.59757778028,140.59842224133,2929
aging,aging_implicit,87,4,526,1,121.87767743865,107.139608153894,2989
aging,aging_implicit,87,4,528,1,44.85916358916,30.9674457362235,3229
aging,aging_implicit,87,4,529,1,135.299027814389,124.116302484035,3130
aging,aging_implicit,87,4,531,1,72.7872581573968,53.4790757938653,3129
aging,aging_implicit,87,4,532,1,74.9802855989852,57.696837152774,3210
aging,aging_implicit,87,4,533,1,128.634125947208,115.407648907518,2930
aging,aging_implicit,87,4,535,1,113.873802297926,98.6656534461912,3109
aging,aging_implicit,87,4,536,1,104.238020089754,89.8912398965146,3529
aging,aging_implicit,87,4,537,1,73.3953175750383,55.5200189782183,3109
aging,aging_implicit,87,4,538,1,132.072143222657,120.253418537374,3029
aging,aging_implicit,87,4,539,1,119.056664437768,104.074875427423,3089
aging,aging_implicit,87,1,139,0,52.4717813005185,35.1533174648263,3215
aging,aging_implicit,87,1,140,0,157.506009231397,143.448277123188,2769
aging,aging_implicit,87,1,141,0,107.091945522841,92.6067543283435,2909
aging,aging_implicit,87,1,142,0,104.768883916938,90.1899290233083,3970
aging,aging_implicit,87,1,144,0,60.9908905065974,41.8512869472471,2593
aging,aging_implicit,87,1,145,0,155.248867598085,141.820967740279,2650
aging,aging_implicit,87,1,146,0,108.609486796015,93.952764717995,2569
aging,aging_implicit,87,1,147,0,73.4341185541586,55.7713351393875,2609
aging,aging_implicit,87,1,148,0,137.780695720811,127.101122384645,2529
aging,aging_implicit,87,1,149,0,104.6529709767,90.3184354938739,2509
aging,aging_implicit,87,1,150,0,55.2483645162071,37.1358211564654,2429
aging,aging_implicit,87,1,152,0,158.950699089114,146.495099801771,2489
aging,aging_implicit,87,1,153,0,91.8976293239933,77.0064720881327,2329
aging,aging_implicit,87,1,154,0,135.098412197815,123.730766904162,3089
aging,aging_implicit,87,1,155,0,79.1860046386402,62.8937292598204,2529
aging,aging_implicit,87,1,156,0,115.533273767965,100.275882701737,2404
aging,aging_implicit,87,2,283,0,107.504397889912,92.9080216409,2933
aging,aging_implicit,87,2,285,0,53.0199122553665,35.6296605196291,2519
aging,aging_implicit,87,2,286,0,91.9738616204551,77.8535742331434,2569
aging,aging_implicit,87,2,288,0,142.032368360512,132.370777239102,2489
aging,aging_implicit,87,2,289,0,63.9146531337079,45.2151977162175,2529
aging,aging_implicit,87,2,290,0,122.951230466204,108.596178879019,2390
aging,aging_implicit,87,2,291,0,88.7381671527452,74.1923619609089,2430
aging,aging_implicit,87,2,292,0,109.285790948378,94.6284182109737,2390
aging,aging_implicit,87,2,293,0,146.687139521399,136.216101486421,2450
aging,aging_implicit,87,2,294,0,46.5543561417972,31.8061328359666,2509
aging,aging_implicit,87,2,295,0,108.643081907446,93.6214251617896,2409
aging,aging_implicit,87,2,296,0,93.7774540440572,79.6578334448602,2469
aging,aging_implicit,87,2,297,0,77.7169720232892,61.063241668572,2469
aging,aging_implicit,87,2,298,0,79.1455806108192,62.2281689601181,2469
aging,aging_implicit,87,2,300,0,146.574693228358,136.366592484447,2409
aging,aging_implicit,87,3,427,0,138.895108230039,128.394600625478,2649
aging,aging_implicit,87,3,428,0,61.481139840554,41.8317525619572,2549
aging,aging_implicit,87,3,429,0,106.794321651233,92.3970785248568,2469
aging,aging_implicit,87,3,430,0,76.6199606196124,58.7692382470711,2550
aging,aging_implicit,87,3,432,0,140.224057508212,129.832815930881,2510
aging,aging_implicit,87,3,433,0,105.289254118735,90.2136749435462,2450
aging,aging_implicit,87,3,435,0,51.76983742936,34.8918717416254,3030
aging,aging_implicit,87,3,436,0,117.519450870694,102.662786844954,2429
aging,aging_implicit,87,3,437,0,41.8156250435625,28.0496602806514,2489
aging,aging_implicit,87,3,438,0,143.96099744363,133.522926296323,2449
aging,aging_implicit,87,3,439,0,116.575733671027,101.176247408442,2429
aging,aging_implicit,87,3,440,0,71.8063314211891,53.6577714716964,2449
aging,aging_implicit,87,3,441,0,119.866391421749,105.254371993385,2429
aging,aging_implicit,87,3,442,0,127.233151149171,114.388458422345,2429
aging,aging_implicit,87,3,443,0,89.2132429806854,74.4852427934345,2509
aging,aging_implicit,87,4,571,0,51.5584628123027,34.4332141451083,2629
aging,aging_implicit,87,4,572,0,103.63626164033,89.6284001165903,2770
aging,aging_implicit,87,4,573,0,152.771008866062,141.671962103941,2589
aging,aging_implicit,87,4,574,0,120.355911364726,105.507477657498,2630
aging,aging_implicit,87,4,576,0,46.2291536554454,31.5404897923794,2609
aging,aging_implicit,87,4,577,0,135.971119306805,126.088890858227,2569
aging,aging_implicit,87,4,579,0,72.2980031287062,53.2387982359097,2809
aging,aging_implicit,87,4,580,0,73.0901202559579,55.7845059966862,2709
aging,aging_implicit,87,4,581,0,128.858109697342,116.075610131493,2629
aging,aging_implicit,87,4,583,0,112.867745997316,97.4408470568476,2529
aging,aging_implicit,87,4,584,0,102.368313462637,88.1971943629875,2609
aging,aging_implicit,87,4,585,0,71.245936300826,52.6247041504988,2529
aging,aging_implicit,87,4,586,0,133.078039313619,122.2458288489,2449
aging,aging_implicit,87,4,587,0,117.966951450559,102.977584597394,2390
aging,aging_implicit,88,1,92,1,60.2903308420826,27.7344652189311,3356
aging,aging_implicit,88,1,93,1,116.239174164614,118.490692884821,4456
aging,aging_implicit,88,1,94,1,106.120064182749,102.38044905955,3944
aging,aging_implicit,88,1,95,1,111.764285324655,111.839205955018,3678
aging,aging_implicit,88,1,96,1,70.5415285541334,38.7150827032183,4048
aging,aging_implicit,88,1,97,1,65.6791020427454,33.7717432687393,4376
aging,aging_implicit,88,1,98,1,121.168545975961,125.443140883213,3936
aging,aging_implicit,88,1,99,1,96.9925059159495,85.6912689259487,4200
aging,aging_implicit,88,1,100,1,118.850294859961,122.134906495416,3450
aging,aging_implicit,88,1,101,1,97.2490342578233,86.7422640275013,3706
aging,aging_implicit,88,1,102,1,66.8830634183354,34.0242267977989,3904
aging,aging_implicit,88,1,105,1,77.7750324980724,47.0284992354753,3603
aging,aging_implicit,88,1,106,1,65.8537016982192,32.9947869614409,3949
aging,aging_implicit,88,1,107,1,131.96857189926,140.570718451983,3569
aging,aging_implicit,88,1,108,1,96.4941852166973,85.1448253413012,3737
aging,aging_implicit,88,2,235,1,106.603211854902,103.165866548715,4324
aging,aging_implicit,88,2,237,1,33.1292788828266,0.864690559678557,3790
aging,aging_implicit,88,2,239,1,101.6964055478,95.1196268346546,3656
aging,aging_implicit,88,2,240,1,134.662720908511,143.86957698533,3800
aging,aging_implicit,88,2,241,1,139.506966576777,149.728287684413,3426
aging,aging_implicit,88,2,242,1,97.8548519219809,87.1821941649805,3600
aging,aging_implicit,88,2,243,1,56.5635215170131,24.0881969354292,3698
aging,aging_implicit,88,2,244,1,128.803769240769,136.7407751297,4009
aging,aging_implicit,88,2,245,1,104.951160853041,101.538481755511,3800
aging,aging_implicit,88,2,246,1,74.6556741113468,44.6399356981107,4170
aging,aging_implicit,88,2,247,1,136.515436119887,146.444374597773,4066
aging,aging_implicit,88,2,248,1,77.7088324379615,47.7742745960472,3954
aging,aging_implicit,88,2,249,1,103.024210075048,98.4655853819577,3997
aging,aging_implicit,88,2,250,1,142.11426711566,153.592268495175,4593
aging,aging_implicit,88,2,251,1,104.1552222031,99.8760652229503,4613
aging,aging_implicit,88,2,252,1,78.5232615821152,49.3972795992486,3837
aging,aging_implicit,88,3,379,1,124.73232684499,132.248188052191,4276
