group,participant,a025,a500,a975,p025,p500,p975
aging_implicit,85,13.8032093207602,14.2822239233674,14.7037800369324,18.2763963575182,19.0214853387972,19.7298793569879
aging_implicit,86,18.4133249883784,18.7208484710371,19.1428279116834,10.6752314415365,10.817686327331,10.9627756406605
aging_implicit,87,6.49682230148986,6.61249311273487,6.78228854100867,6.47058050400513,6.5781863778622,6.74973819703294
aging_implicit,88,278.341272309694,281.99930609556,286.465516023448,275.65058319317,280.277072036052,283.235482350085
aging_implicit,89,10.780604283,10.8773468998131,10.986795767285,9.62171395180463,9.76646152947879,9.92907930922265
aging_implicit,90,22.9773756429965,23.344596465942,23.8520708294146,30.4925312882683,31.2073203416567,32.1301075758646
aging_implicit,91,17.7940220344832,18.1207396935966,18.5922257248335,20.3596057395102,20.8016266543474,21.3031995507437
aging_implicit,92,82.9140370890992,84.4006787058971,86.1914548849734,91.8566279160452,93.2418088388402,94.5423827578846
aging_implicit,93,10.4098802971041,10.677630864093,11.0119416753788,12.5100055903855,12.8720586706685,13.1378471931523
aging_implicit,94,45.8697153348344,46.9849988992965,48.3437218127234,56.7970243644792,58.207306377563,59.5835318730811
aging_implicit,95,136.134858446997,139.088229155592,143.932183966387,130.156313480366,133.582181787999,136.929716468849
aging_implicit,96,41.2735648170244,42.1510512430547,43.1283991237972,50.3348082842703,51.1906947126309,52.277929800878
aging_implicit,97,32.5073980116728,33.2729440909876,33.9035992237489,31.6979875815489,32.5454262395175,33.122888449712
aging_implicit,98,8.63313871269556,8.87639973149366,9.19949707397839,6.58661859663999,6.78157182572017,6.93884726077069
aging_explicit,99,5.69920934590103,5.80549914688813,5.95085225715728,7.29853654889986,7.4882750729999,7.70493521654847
aging_explicit,100,32.8025604900796,34.1601041044478,35.2457947622867,33.8281361250121,34.6875604475514,35.5885715739765
aging_explicit,101,74.2040111853292,75.7055778545172,77.1744150533897,71.4742860327859,72.7731509822699,73.9024037862082
aging_explicit,102,56.2581808813818,57.7143424466659,59.0756550338959,43.0357406384085,44.2930431451794,46.0559556574175
aging_explicit,103,46.5460959216108,47.649577459033,49.0719207182143,52.4642812917546,53.5577438915402,55.4327590294565
aging_explicit,104,169.301860346375,172.338750285226,175.33806279528,178.631907868188,183.160726671877,187.131225637479
aging_explicit,105,11.8734135170001,12.215240705579,12.4887209230483,11.6065437933199,11.9476952019949,12.3004627956312
aging_explicit,106,39.6212937823773,40.4029762063417,41.2182246044372,40.1966878497703,40.9208923483619,41.6491376993924
aging_explicit,107,14.414441315076,14.9577319741165,15.3928663384672,21.5721566598763,22.2277562005211,23.0494186345099
aging_explicit,108,3.62202147584811,3.80366721826139,3.9317039875749,2.98017120864694,3.13911813420564,3.30051152092094
