agegroup,group,participant,block,trial,active_bool,handangle_deg,localization_deg,RT_ms
cntrl,30implicit,1,2,160,0,60.2720277130755,67.2924218834314,1881
cntrl,30implicit,1,2,161,0,114.739359162,132.569794022762,1780
cntrl,30implicit,1,2,162,0,78.546505971771,93.7367023693208,1848
cntrl,30implicit,1,3,217,0,123.282272378619,134.976435223536,1820
cntrl,30implicit,1,3,218,0,52.9439764739723,52.0683329177224,1819
cntrl,30implicit,1,3,219,0,83.4242262116604,94.2712270714126,1759
cntrl,30implicit,1,3,220,0,77.4662308048702,93.470802241577,1779
cntrl,30implicit,1,3,221,0,41.9915446139166,47.7867659886454,1859
cntrl,30implicit,1,3,222,0,121.361995211868,134.884410507694,1819
cntrl,30implicit,1,3,223,0,51.812208363907,50.5184712975756,1839
cntrl,30implicit,1,3,224,0,90.1216135910676,97.9176602520918,1799
cntrl,30implicit,1,3,225,0,128.627168153604,134.825096523004,1819
cntrl,30implicit,1,3,226,0,78.6342384735628,93.3722645478458,2230
cntrl,30implicit,1,3,227,0,43.3602817957348,47.5652540783463,2810
cntrl,30implicit,1,3,228,0,114.079283403998,132.698716456802,1859
cntrl,30implicit,1,3,229,0,51.1195661274257,49.90982474045,2288
cntrl,30implicit,1,3,230,0,116.198722852646,134.108826728984,2536
cntrl,30implicit,1,3,231,0,73.8451644613613,92.025426037713,1808
cntrl,30implicit,1,3,232,0,80.5299387238556,93.9674787511356,1888
cntrl,30implicit,1,3,233,0,38.3274609167739,47.8360019370783,1920
cntrl,30implicit,1,3,234,0,130.989451090911,134.454150680467,2186
cntrl,30implicit,1,4,289,0,50.4960075910372,49.6180875220274,1769
cntrl,30implicit,1,4,290,0,91.0793790687349,98.5482058382146,2209
cntrl,30implicit,1,4,291,0,128.491343021891,134.721823506718,1915
cntrl,30implicit,1,4,292,0,70.7829318264381,89.6816485528432,1819
cntrl,30implicit,1,4,293,0,45.1692912646659,48.0355543205981,1900
cntrl,30implicit,1,4,294,0,130.976933007469,134.663598602309,1800
cntrl,30implicit,1,4,295,0,41.2314583550015,47.8722771240482,1839
cntrl,30implicit,1,4,296,0,85.061572656441,94.6898301775651,1839
cntrl,30implicit,1,4,297,0,135.874335960921,134.373239185999,1819
cntrl,30implicit,1,4,298,0,47.3232966514546,48.3090726896966,1819
cntrl,30implicit,1,4,299,0,93.2502215166637,101.31968357848,1819
cntrl,30implicit,1,4,300,0,123.269104765278,135.054406210355,3324
cntrl,30implicit,1,4,301,0,75.4497862094558,93.223484318142,1819
cntrl,30implicit,1,4,302,0,122.023525644695,134.942082710555,1919
cntrl,30implicit,1,4,303,0,40.4290911654951,48.1044537328267,1799
cntrl,30implicit,1,4,304,0,89.093246572248,96.8986048074411,1819
cntrl,30implicit,1,4,305,0,123.412683824673,134.955849796193,1819
cntrl,30implicit,1,4,306,0,46.6552627820858,47.9258165642723,1809
cntrl,30implicit,1,1,46,1,112.423046280946,130.442475467836,5703
cntrl,30implicit,1,1,48,1,52.4689816058889,51.2734536616928,6497
cntrl,30implicit,1,1,51,1,65.6604272378682,80.6859609399557,5524
cntrl,30implicit,1,2,128,1,121.256034461388,134.887478578363,9560
cntrl,30implicit,1,3,190,1,124.629975991623,134.897054097517,8310
cntrl,30implicit,2,1,49,1,37.8994075597982,43.0185577955976,3494
cntrl,30implicit,2,1,50,1,133.231226701558,142.856297706936,3183
cntrl,30implicit,2,1,51,1,84.0199082578133,89.5879812905365,3300
cntrl,30implicit,2,1,52,1,61.8808965408165,67.0406762350791,3059
cntrl,30implicit,2,1,53,1,39.4089267006466,45.5661712693523,2913
cntrl,30implicit,2,1,54,1,132.445434244413,142.543507080516,2277
cntrl,30implicit,2,1,55,1,117.310323548083,129.776573587093,2239
cntrl,30implicit,2,1,56,1,82.037290381421,87.1396340241996,2555
cntrl,30implicit,2,1,57,1,48.1989099930402,53.6536285701314,2263
cntrl,30implicit,2,1,58,1,145.598545811922,142.421051368813,2199
cntrl,30implicit,2,1,59,1,97.2620851014413,104.524656069954,2039
cntrl,30implicit,2,1,60,1,53.3629265167605,58.692841460842,2139
cntrl,30implicit,2,1,61,1,60.7296238118869,66.4667316719869,2259
cntrl,30implicit,2,1,63,1,125.760279200396,139.191491765359,2559
cntrl,30implicit,2,2,118,1,47.8707294173651,53.4478481532689,3420
cntrl,30implicit,2,2,119,1,124.915811415982,139.714483078492,2619
cntrl,30implicit,2,2,120,1,82.3092193136463,87.3685247009615,2320
cntrl,30implicit,2,2,121,1,48.1546646535815,53.6986567050526,2439
cntrl,30implicit,2,2,122,1,69.9037906471134,75.5953672496302,2559
cntrl,30implicit,2,2,123,1,117.716822569115,129.502506671138,2540
cntrl,30implicit,2,2,124,1,107.28281134438,113.118877575529,2259
cntrl,30implicit,2,2,125,1,60.2149357981799,65.1016013897676,2119
cntrl,30implicit,2,2,126,1,93.657156372828,100.846207056896,2019
cntrl,30implicit,2,2,127,1,75.6198681567343,80.7646459968798,2199
cntrl,30implicit,2,2,128,1,49.940208887715,55.5259652308101,2179
cntrl,30implicit,2,2,129,1,102.361811314105,108.855770332664,2199
cntrl,30implicit,2,2,130,1,66.3440518085994,71.2777368259148,2179
cntrl,30implicit,2,2,131,1,102.656728358359,108.653438500437,2359
cntrl,30implicit,2,2,133,1,61.5690783046247,66.6616995438613,2419
cntrl,30implicit,2,2,134,1,117.133113632887,128.737461038176,2596
cntrl,30implicit,2,2,135,1,52.0687867867878,57.8629550746342,2339
cntrl,30implicit,2,3,190,1,47.7806000560984,53.315819002445,2615
cntrl,30implicit,2,3,191,1,107.111210283141,113.317788381298,2479
cntrl,30implicit,2,3,192,1,106.046230220674,111.502398083245,2459
cntrl,30implicit,2,3,193,1,25.6795426070813,30.5361126603402,2619
cntrl,30implicit,2,3,195,1,101.787564761388,107.751835872764,2499
cntrl,30implicit,2,3,197,1,86.5523955397227,92.4323395466877,2419
cntrl,30implicit,2,3,198,1,51.6524463638117,57.3174611020558,2519
cntrl,30implicit,2,3,199,1,49.9986424632067,55.6179688730273,2599
cntrl,30implicit,2,3,200,1,114.281679113076,124.125477412537,2560
cntrl,30implicit,2,3,201,1,102.429346983876,108.414126518846,2880
cntrl,30implicit,2,3,202,1,76.4159686883469,82.04309026977,2679
cntrl,30implicit,2,3,204,1,85.1232974966676,90.7174251745587,2539
cntrl,30implicit,2,3,205,1,48.6654291501451,54.1400567871749,2420
cntrl,30implicit,2,3,206,1,80.8863884487231,85.8252029090481,2440
cntrl,30implicit,2,3,207,1,115.058263250181,125.199169957698,2419
cntrl,30implicit,2,4,262,1,49.7885943100939,55.4498701444646,3055
cntrl,30implicit,2,4,263,1,136.065684467812,142.972824162218,2579
cntrl,30implicit,2,4,264,1,107.855511466255,113.574401734265,2539
cntrl,30implicit,2,4,266,1,25.311758586762,29.2066774231049,2539
cntrl,30implicit,2,4,268,1,63.9508345946763,70.0990007606282,2560
cntrl,30implicit,2,4,269,1,110.292864363311,117.416098908349,2300
cntrl,30implicit,2,4,270,1,104.568366189454,110.483951473008,2299
cntrl,30implicit,2,4,271,1,88.4543210127558,94.960093097446,2259
cntrl,30implicit,2,4,272,1,47.311639830711,53.4442621805575,2361
cntrl,30implicit,2,4,273,1,102.036849195081,108.578427512315,2299
cntrl,30implicit,2,4,274,1,73.1983644775195,78.9074941830201,2479
cntrl,30implicit,2,4,275,1,102.322387978699,108.744632825646,2359
cntrl,30implicit,2,4,276,1,94.794278030578,101.820707257532,2319
cntrl,30implicit,2,4,277,1,106.367046771969,111.626864828501,2359
cntrl,30implicit,2,4,278,1,71.2326625460236,76.640234067997,2579
cntrl,30implicit,2,4,279,1,57.95538359424,63.9559359698243,2539
cntrl,30implicit,2,1,73,0,43.7826875048974,48.5906277650205,2940
cntrl,30implicit,2,1,74,0,138.338349862636,144.087690427113,3098
cntrl,30implicit,2,1,75,0,83.66410025231,89.329084676943,2359
cntrl,30implicit,2,1,76,0,39.9583146078217,44.8152853590586,2540
cntrl,30implicit,2,1,77,0,133.442630910324,142.614347734017,2439
cntrl,30implicit,2,1,78,0,82.5548365414516,88.0295033880644,2439
cntrl,30implicit,2,1,79,0,62.4826407160141,67.5922897309044,2379
cntrl,30implicit,2,1,80,0,42.2128524823381,47.8529245099038,2402
cntrl,30implicit,2,1,81,0,132.966376913932,143.354347220415,2419
cntrl,30implicit,2,1,82,0,117.621701796983,130.103167722027,2319
cntrl,30implicit,2,1,83,0,79.8766452957579,85.2190542404208,2260
cntrl,30implicit,2,1,84,0,48.6241150645047,54.1610481594461,2320
cntrl,30implicit,2,1,85,0,143.006948954447,146.049430102403,2359
cntrl,30implicit,2,1,86,0,96.6428559266183,103.909388799119,2139
cntrl,30implicit,2,1,87,0,53.0186923468668,58.2334830794065,2279
cntrl,30implicit,2,1,88,0,59.2331446590728,63.9583950479572,2339
cntrl,30implicit,2,1,89,0,88.3353520631825,94.830832502693,2239
cntrl,30implicit,2,1,90,0,125.445247197992,140.410879592664,2199
cntrl,30implicit,2,2,145,0,47.5625650815499,52.8043453011113,4376
cntrl,30implicit,2,2,146,0,125.436052049913,140.35074836182,2379
cntrl,30implicit,2,2,147,0,80.8758683327554,86.1696800969259,2459
cntrl,30implicit,2,2,148,0,48.8272705346666,54.0580011532806,2459
cntrl,30implicit,2,2,149,0,69.563121641059,75.2214785644203,2519
cntrl,30implicit,2,2,150,0,118.513000550852,131.988389287255,3643
cntrl,30implicit,2,2,151,0,106.970115837919,112.845316492643,2639
cntrl,30implicit,2,2,152,0,59.1277594224112,63.8941371556539,2539
cntrl,30implicit,2,2,153,0,92.7467458930869,99.8269729027685,2519
cntrl,30implicit,2,2,154,0,73.9902099220588,79.0439775129457,2459
cntrl,30implicit,2,2,155,0,50.0641298314631,55.3950766389359,2480
cntrl,30implicit,2,2,156,0,101.981042902187,108.5488785122,2424
cntrl,30implicit,2,2,157,0,64.4716924755791,69.6029255174701,2580
cntrl,30implicit,2,2,158,0,101.508605270096,108.066052381892,2479
cntrl,30implicit,2,2,160,0,60.3465291063226,65.1757098758583,2496
cntrl,30implicit,2,2,161,0,116.58844850286,128.14342035578,2499
cntrl,30implicit,2,2,162,0,52.3034759325939,57.2412438548041,2419
cntrl,30implicit,2,3,217,0,47.3678205283134,52.4750396092157,2420
cntrl,30implicit,2,3,218,0,107.058311879258,113.364564835651,2819
cntrl,30implicit,2,3,219,0,105.56260167566,111.161565902395,2699
cntrl,30implicit,2,3,220,0,28.5556537121194,31.5684252667744,2519
cntrl,30implicit,2,3,222,0,100.872160606705,107.227148998815,2472
cntrl,30implicit,2,3,224,0,85.5668066462286,91.2886332865246,2300
cntrl,30implicit,2,3,225,0,52.236683860708,57.61272390531,2379
cntrl,30implicit,2,3,226,0,50.6461332622651,56.0193221213302,2257
cntrl,30implicit,2,3,227,0,113.658267570393,123.631297261232,2479
cntrl,30implicit,2,3,228,0,102.809614825013,108.904395038043,2399
cntrl,30implicit,2,3,229,0,75.3085721867996,80.8069390228738,2299
cntrl,30implicit,2,3,231,0,84.8327258335967,90.226368129074,2479
cntrl,30implicit,2,3,232,0,50.0769669352731,55.5925332110754,2379
cntrl,30implicit,2,3,233,0,79.7922610101654,85.8864919926668,2479
cntrl,30implicit,2,3,234,0,114.63669157091,123.963462515124,2519
cntrl,30implicit,2,4,289,0,49.8402073253765,55.1072115048862,2579
cntrl,30implicit,2,4,290,0,136.679638547225,143.227823825403,3486
cntrl,30implicit,2,4,291,0,106.985396688129,112.822733191692,2619
cntrl,30implicit,2,4,293,0,29.0577534833731,32.1069086603798,2379
cntrl,30implicit,2,4,295,0,63.5475209003252,68.8585837991028,2139
cntrl,30implicit,2,4,296,0,109.144294448145,115.575755859454,2339
cntrl,30implicit,2,4,297,0,103.079588743342,109.591467045964,2339
cntrl,30implicit,2,4,298,0,86.8541310717643,92.9391087399421,2239
cntrl,30implicit,2,4,299,0,47.9973416595594,53.5649398100764,2219
cntrl,30implicit,2,4,300,0,102.545225247933,109.144707621403,2559
cntrl,30implicit,2,4,301,0,71.3585488024931,76.5300828152609,2319
cntrl,30implicit,2,4,302,0,101.163371370496,108.125216679948,2279
cntrl,30implicit,2,4,303,0,93.0927549671735,100.215202315939,2279
cntrl,30implicit,2,4,304,0,105.368098993372,111.363796911202,2419
cntrl,30implicit,2,4,305,0,70.0892277518348,75.99600790987,2258
cntrl,30implicit,2,4,306,0,58.0252423326219,63.707829271651,2240
cntrl,30implicit,2,1,46,1,41.5625224334565,46.4620755043829,7662
cntrl,30implicit,2,1,47,1,138.851847648336,144.976072656483,8532
cntrl,30implicit,2,1,48,1,84.0679818610074,89.9061082469481,7244
cntrl,30implicit,3,1,46,1,141.982257894041,141.167422822957,5117
cntrl,30implicit,3,1,47,1,94.2720670594866,77.6388069662186,3937
cntrl,30implicit,3,1,49,1,47.0987212309205,29.6775378261537,4603
cntrl,30implicit,3,1,50,1,80.182994930824,63.8976416840013,5541
cntrl,30implicit,3,1,51,1,113.840455244733,105.68394701596,3899
cntrl,30implicit,3,1,53,1,78.1700229976951,61.5072868762139,3198
cntrl,30implicit,3,1,54,1,121.883039123251,117.466551532617,3769
cntrl,30implicit,3,1,55,1,137.963207074423,136.494277678114,5210
cntrl,30implicit,3,1,56,1,70.1565266322537,51.3605298312415,3537
cntrl,30implicit,3,1,57,1,111.807192482647,102.838001977112,4097
cntrl,30implicit,3,1,58,1,118.685403130222,113.039269009774,4009
cntrl,30implicit,3,1,60,1,61.4524750556575,42.6620713316272,3519
cntrl,30implicit,3,1,61,1,85.0823764136415,69.6101877747958,3689
cntrl,30implicit,3,1,62,1,78.9542806707508,62.7766303783518,4009
cntrl,30implicit,3,1,63,1,114.947595312604,107.500201782217,3569
cntrl,30implicit,3,2,118,1,65.6193922202392,46.7364983746983,4292
cntrl,30implicit,3,2,119,1,82.9719632336923,67.2178388928336,3168
cntrl,30implicit,3,2,122,1,93.0917104611297,76.9235467067088,4750
cntrl,30implicit,3,2,123,1,136.711293983369,135.547464655525,3789
cntrl,30implicit,3,2,124,1,115.995993619763,109.374585670615,3032
cntrl,30implicit,3,2,125,1,134.01440318952,132.707545065038,3266
cntrl,30implicit,3,2,126,1,51.3279837776828,35.0156354336784,4429
cntrl,30implicit,3,2,127,1,61.9056021878174,43.0827119525114,3348
cntrl,30implicit,3,2,128,1,117.114326199495,110.724561360665,4336
cntrl,30implicit,3,2,129,1,108.455353249666,97.1243440489936,4048
cntrl,30implicit,3,2,130,1,120.539592425249,115.652700928363,3968
cntrl,30implicit,3,2,131,1,98.2085427892037,82.1404533864683,3052
cntrl,30implicit,3,2,132,1,62.3577014420069,43.756435010791,4209
cntrl,30implicit,3,2,133,1,78.260710784533,62.567234146535,3730
cntrl,30implicit,3,2,134,1,139.216420311379,137.904465348624,4294
cntrl,30implicit,3,2,135,1,92.3148537988671,76.1806985281373,3090
cntrl,30implicit,3,3,190,1,128.028455859384,125.603243145618,3309
cntrl,30implicit,3,3,192,1,98.6331807570569,82.6475548053735,2809
cntrl,30implicit,3,3,193,1,110.864701690824,100.883454408188,3169
cntrl,30implicit,3,3,195,1,91.9807673237573,75.9262681586462,3129
cntrl,30implicit,3,3,196,1,53.077091369487,36.0818970139143,3149
cntrl,30implicit,3,3,197,1,98.8919569934642,83.3707959962595,3469
cntrl,30implicit,3,3,198,1,130.484408527874,128.481526236544,3460
cntrl,30implicit,3,3,201,1,131.006847515877,129.555102757924,3370
cntrl,30implicit,3,3,202,1,115.880125839695,109.131536302721,2970
cntrl,30implicit,3,3,204,1,64.5430268799243,45.9908193379643,3649
cntrl,30implicit,3,3,205,1,120.83073350884,116.200098817827,3729
cntrl,30implicit,3,3,206,1,94.0475299957351,77.8442829953955,3629
cntrl,30implicit,3,4,262,1,130.184019705033,128.309906894534,4230
cntrl,30implicit,3,4,263,1,102.508535574263,88.0645272024458,2589
cntrl,30implicit,3,4,264,1,65.860865664145,46.7737228331992,2889
cntrl,30implicit,3,4,265,1,117.502271045547,111.482168398616,3009
cntrl,30implicit,3,4,266,1,90.1490363046683,74.0745230993056,3049
cntrl,30implicit,3,4,267,1,53.4404291607415,36.2361939007886,3050
cntrl,30implicit,3,4,270,1,147.751885586381,146.811756134507,3049
cntrl,30implicit,3,4,271,1,131.816997544267,130.211710424118,2790
cntrl,30implicit,3,4,273,1,100.050146511981,84.9715827087752,3409
cntrl,30implicit,3,4,274,1,115.999857593943,109.328932580865,2849
cntrl,30implicit,3,4,275,1,63.051447268058,44.3587272028276,3569
cntrl,30implicit,3,4,276,1,94.4681416430139,78.359953758769,3109
cntrl,30implicit,3,4,277,1,91.5946182373712,75.5835415355177,3129
cntrl,30implicit,3,4,278,1,131.084405737358,129.495114969413,3089
cntrl,30implicit,3,1,73,0,143.474892235515,141.212410494165,3169
cntrl,30implicit,3,1,74,0,93.8752500015423,77.7463141277537,2977
cntrl,30implicit,3,1,75,0,53.0671351191779,37.1148311082204,2704
cntrl,30implicit,3,1,76,0,49.4721356773338,35.0270629695367,4103
cntrl,30implicit,3,1,77,0,80.391153705428,64.3607770033127,2809
cntrl,30implicit,3,1,78,0,117.344842192425,110.825025967768,2849
cntrl,30implicit,3,1,79,0,81.5778003340479,65.8694601350161,4733
cntrl,30implicit,3,1,80,0,77.3278386085708,61.3324704864614,2725
cntrl,30implicit,3,1,81,0,125.777354024008,122.49332725178,2583
cntrl,30implicit,3,1,82,0,140.786620978836,138.545458687824,2549
cntrl,30implicit,3,1,83,0,68.5469424798939,51.7700709323849,2609
cntrl,30implicit,3,1,84,0,113.628067101158,105.583380855376,2509
cntrl,30implicit,3,1,85,0,123.169009006063,119.364494225935,3613
cntrl,30implicit,3,1,86,0,100.699525637204,85.5075166463009,2845
cntrl,30implicit,3,1,87,0,60.6760237427172,42.2878591623212,2951
cntrl,30implicit,3,1,88,0,86.9390142674158,71.2547079861,2611
cntrl,30implicit,3,1,89,0,77.7571534083751,62.2785917281198,2771
cntrl,30implicit,3,1,90,0,119.186430226696,113.854249497378,2629
cntrl,30implicit,3,2,145,0,65.4387878953901,47.3204644529307,2739
cntrl,30implicit,3,2,146,0,84.0643315431136,68.223966075387,2641
cntrl,30implicit,3,2,147,0,118.465805266531,112.601172465124,2667
cntrl,30implicit,3,2,149,0,95.0279656784007,79.2130663999025,2687
cntrl,30implicit,3,2,150,0,139.279026727847,137.376456573265,2689
cntrl,30implicit,3,2,151,0,114.858724380709,107.744869664703,2509
cntrl,30implicit,3,2,152,0,137.879428820025,136.144318520959,2809
cntrl,30implicit,3,2,153,0,53.3878730782115,37.4223566470088,2449
cntrl,30implicit,3,2,154,0,62.4776405811225,44.8695989955154,2489
cntrl,30implicit,3,2,156,0,109.506598409331,99.6731529114887,2649
cntrl,30implicit,3,2,157,0,124.628147326862,121.560436713954,2589
cntrl,30implicit,3,2,158,0,99.6147890817765,84.8568687305832,2885
cntrl,30implicit,3,2,159,0,62.4798581026819,43.9297435594341,2759
cntrl,30implicit,3,2,160,0,76.8052351214145,60.5368565422805,2749
cntrl,30implicit,3,2,161,0,139.388416540877,138.057654794755,2549
cntrl,30implicit,3,2,162,0,94.1757924980679,78.3856955951848,2585
cntrl,30implicit,3,3,217,0,130.665488468137,128.546875632822,2749
cntrl,30implicit,3,3,219,0,100.6421081912,86.0210556246582,2489
cntrl,30implicit,3,3,220,0,114.062363279456,106.143606074095,2509
cntrl,30implicit,3,3,222,0,95.2844298408741,79.4247968978719,2509
cntrl,30implicit,3,3,223,0,54.7985451127148,37.9234476794535,2409
cntrl,30implicit,3,3,224,0,101.912762340981,87.5820193017568,2649
cntrl,30implicit,3,3,225,0,134.255669882395,132.629230858798,2549
cntrl,30implicit,3,3,228,0,134.397399852674,132.931736952046,2469
cntrl,30implicit,3,3,229,0,118.597536849757,112.974635409621,2449
cntrl,30implicit,3,3,231,0,64.5354624295235,46.7946038102492,2430
cntrl,30implicit,3,3,232,0,124.39416171523,120.823357036976,2430
cntrl,30implicit,3,3,233,0,96.4914032296545,80.6946178984607,2550
cntrl,30implicit,3,3,234,0,79.048078614524,63.4830120345622,2549
cntrl,30implicit,3,4,289,0,131.798259628491,129.831185552502,2470
cntrl,30implicit,3,4,290,0,101.090802886691,86.129130937741,2489
cntrl,30implicit,3,4,291,0,63.4566491685199,45.3040367648817,2369
cntrl,30implicit,3,4,292,0,120.074917473827,115.003753790193,2489
cntrl,30implicit,3,4,293,0,89.8545277320892,73.9608766641699,2429
cntrl,30implicit,3,4,294,0,53.1308105825656,36.5720334042448,2449
cntrl,30implicit,3,4,297,0,146.787363354026,143.078106347385,2369
cntrl,30implicit,3,4,298,0,135.30560808412,133.859218242905,2370
cntrl,30implicit,3,4,300,0,100.210660045763,85.3972213753616,2450
cntrl,30implicit,3,4,301,0,118.211283189017,112.496095797919,2429
cntrl,30implicit,3,4,302,0,61.5363585346482,43.3837086828783,2484
cntrl,30implicit,3,4,303,0,95.7175487276085,79.7819953056889,2469
